"Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"sola" 0.0301368211681032 0.0612494895875868 0.0342301636201821 0.0697659668928775 0.0477707006369427 0.0957029380801991
"toda" 0.0602736423362064 0.0748604872737172 0.0136920654480728 0.0570812456396271 0.0477707006369427 0.0861326442721792
"alguna" 0.0421915496353445 0.0884714849598476 0.0547682617922914 0.0443965243863766 0.0398089171974522 0.0382811752320796
"cada" 0.0180820927008619 0.034027494215326 0.0342301636201821 0.0126847212532505 0.0238853503184713 0.0574217628481194
"fiera" 0.0120547284672413 0.0272219953722608 0.0410761963442185 0.0380541637597514 0.0318471337579618 0.0861326442721792
"remedio" 0.0120547284672413 0.0612494895875868 0.0616142945163278 0.0507388850130018 0.071656050955414 0.00957029380801991
"éste" 0.138629377373275 0 0.0547682617922914 0 0.0398089171974522 0.0765623504641593
"otros" 0.0241094569344826 0.034027494215326 0.0616142945163278 0.0317118031331262 0.00796178343949045 0.00957029380801991
"claro" 0.0241094569344826 0.0272219953722608 0.0273841308961457 0.0190270818798757 0.0318471337579618 0.0382811752320796
"dado" 0.0542462781025857 0.0476384919014564 0.0753063599644006 0.0126847212532505 0.0159235668789809 0.00957029380801991
"duda" 0.066301006569827 0.0068054988430652 0.0547682617922914 0.107820130652629 0.0398089171974522 0.0478514690400995
"verás" 0.0301368211681032 0.0272219953722608 0.0342301636201821 0.0761083275195028 0.0557324840764331 0.00957029380801991
"desta" 0.0542462781025857 0.136109976861304 0.0684603272403642 0 0.103503184713376 0
"fuerza" 0.108492556205171 0.115693480332108 0.109536523584583 0.0507388850130018 0.0557324840764331 0.114843525696239
"temor" 0.0421915496353445 0.068054988430652 0.0205380981721093 0.0443965243863766 0.0398089171974522 0.0382811752320796
"cuán" 0.00602736423362064 0.0204164965291956 0.0753063599644006 0.0380541637597514 0.00796178343949045 0.0478514690400995
"era" 0.0241094569344826 0.0204164965291956 0.0479222290682549 0.0190270818798757 0.0477707006369427 0.0382811752320796
"mucho" 0.0904104635043096 0.0204164965291956 0.0342301636201821 0.00634236062662523 0.0159235668789809 0.00957029380801991
"puedes" 0.066301006569827 0.034027494215326 0.0479222290682549 0.0380541637597514 0.0477707006369427 0.0287108814240597
"según" 0.0361641854017238 0.034027494215326 0.0684603272403642 0.0507388850130018 0.0159235668789809 0.0287108814240597
"acá" 0.0120547284672413 0.0272219953722608 0.143766687204765 0.0126847212532505 0.0398089171974522 0.0191405876160398
"creo" 0.0904104635043096 0.0272219953722608 0.0547682617922914 0.101477770026004 0.0238853503184713 0.0861326442721792
"están" 0.0482189138689651 0.0408329930583912 0.0479222290682549 0.0253694425065009 0 0.0669920566561393
"fama" 0.114519920438792 0.0476384919014564 0.0205380981721093 0.0951354093993785 0.0238853503184713 0.0191405876160398
"jamás" 0.0421915496353445 0.0612494895875868 0.0136920654480728 0.0317118031331262 0.0318471337579618 0.0957029380801991
"muera" 0 0 0.00684603272403642 0.0570812456396271 0.071656050955414 0.00957029380801991
"presencia" 0.0301368211681032 0.0068054988430652 0.0410761963442185 0.0507388850130018 0.0796178343949045 0.0669920566561393
"algún" 0.0542462781025857 0.0612494895875868 0.0547682617922914 0.0761083275195028 0.00796178343949045 0.0287108814240597
"poder" 0.00602736423362064 0.0748604872737172 0.0684603272403642 0.0634236062662523 0.0796178343949045 0.0287108814240597
"camino" 0.0180820927008619 0.115693480332108 0.082152392688437 0.0380541637597514 0.0955414012738854 0.00957029380801991
"conviene" 0.0241094569344826 0.0204164965291956 0.0136920654480728 0.0253694425065009 0.0796178343949045 0.0382811752320796
"estás" 0.0482189138689651 0.0408329930583912 0.0479222290682549 0.0380541637597514 0.0796178343949045 0.0574217628481194
"llanto" 0.00602736423362064 0.0204164965291956 0.0410761963442185 0.00634236062662523 0.0398089171974522 0.0382811752320796
"luz" 0.0241094569344826 0.0068054988430652 0.0410761963442185 0.0380541637597514 0.00796178343949045 0.0287108814240597
"pueda" 0.0421915496353445 0.0476384919014564 0.0136920654480728 0.0317118031331262 0.0238853503184713 0.0478514690400995
"nadie" 0.0241094569344826 0 0.0136920654480728 0.0253694425065009 0.0238853503184713 0.0287108814240597
"reyes" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0.0382811752320796
"buena" 0.0723283708034477 0.0544439907445216 0.0273841308961457 0.0317118031331262 0.0557324840764331 0.00957029380801991
"falta" 0.0180820927008619 0.0204164965291956 0.0410761963442185 0.0317118031331262 0.0477707006369427 0.0382811752320796
"haré" 0.102465191971551 0.0476384919014564 0.0342301636201821 0.0570812456396271 0.0875796178343949 0.0191405876160398
"sueño" 0.0180820927008619 0 0 0.0126847212532505 0.103503184713376 0.0382811752320796
"veces" 0.0421915496353445 0.0272219953722608 0.0547682617922914 0.0507388850130018 0.00796178343949045 0
"lengua" 0.0482189138689651 0.0272219953722608 0.0273841308961457 0.0443965243863766 0.0398089171974522 0.0574217628481194
"muestra" 0.0602736423362064 0.0612494895875868 0.082152392688437 0.0126847212532505 0.00796178343949045 0.00957029380801991
"nosotros" 0 0.034027494215326 0.0205380981721093 0.0190270818798757 0.00796178343949045 0
"sabes" 0.0421915496353445 0.034027494215326 0.0410761963442185 0.0697659668928775 0.071656050955414 0.0287108814240597
"vosotros" 0.00602736423362064 0.0544439907445216 0.0205380981721093 0.0190270818798757 0 0.0287108814240597
"ciego" 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0190270818798757 0.0238853503184713 0.0287108814240597
"dama" 0.0180820927008619 0.0068054988430652 0.0136920654480728 0 0.00796178343949045 0.0287108814240597
"decir" 0.0361641854017238 0.034027494215326 0.0479222290682549 0.0697659668928775 0.0636942675159236 0.0382811752320796
"estar" 0.0421915496353445 0.0068054988430652 0.0410761963442185 0.0380541637597514 0.0318471337579618 0.0669920566561393
"furia" 0.00602736423362064 0.0408329930583912 0.0136920654480728 0.0317118031331262 0.0159235668789809 0.181835582352378
"rigor" 0.0482189138689651 0.129304478018239 0.0136920654480728 0.0380541637597514 0.0238853503184713 0.00957029380801991
"siendo" 0.00602736423362064 0.0408329930583912 0.0410761963442185 0.0253694425065009 0.0238853503184713 0.0287108814240597
"tanta" 0.0301368211681032 0.0272219953722608 0.0410761963442185 0.0190270818798757 0.0159235668789809 0.0765623504641593
"tirano" 0.00602736423362064 0 0 0.0126847212532505 0.0159235668789809 0.0861326442721792
"visto" 0.0602736423362064 0.0476384919014564 0.0889984254124735 0.0634236062662523 0.0318471337579618 0
"assi" 0 0 0 0 0 0
"corona" 0 0.0068054988430652 0.0136920654480728 0.0190270818798757 0.0398089171974522 0.0287108814240597
"espera" 0.0602736423362064 0.0272219953722608 0.0479222290682549 0.0761083275195028 0.0477707006369427 0.0382811752320796
"llama" 0.0723283708034477 0.068054988430652 0.0616142945163278 0.0190270818798757 0.0955414012738854 0.0574217628481194
"venganza" 0.00602736423362064 0 0 0.0126847212532505 0.0477707006369427 0.0191405876160398
"hace" 0.102465191971551 0.034027494215326 0.0479222290682549 0.0570812456396271 0.0318471337579618 0.0287108814240597
"hermano" 0.0904104635043096 0.0884714849598476 0.082152392688437 0 0 0.00957029380801991
"hora" 0.0421915496353445 0.0272219953722608 0.0205380981721093 0.0761083275195028 0.0796178343949045 0.0765623504641593
"desde" 0.0180820927008619 0.0612494895875868 0.0547682617922914 0.0697659668928775 0.0557324840764331 0.0478514690400995
"haga" 0.0361641854017238 0.0476384919014564 0.0342301636201821 0.0253694425065009 0.0398089171974522 0.0191405876160398
"nuestros" 0.00602736423362064 0.129304478018239 0.0342301636201821 0.0253694425065009 0 0.00957029380801991
"sentencia" 0 0.0408329930583912 0.00684603272403642 0.0126847212532505 0.0636942675159236 0
"siento" 0.0301368211681032 0.0204164965291956 0.0342301636201821 0.0253694425065009 0.0238853503184713 0.0861326442721792
"voz" 0.0602736423362064 0.034027494215326 0.0136920654480728 0.0253694425065009 0.0477707006369427 0
"aquesta" 0.0542462781025857 0 0 0.0507388850130018 0.0477707006369427 0.00957029380801991
"grandes" 0 0.0136109976861304 0 0 0.00796178343949045 0.00957029380801991
"hombres" 0.0180820927008619 0 0.0205380981721093 0.0126847212532505 0.0238853503184713 0.0957029380801991
"modo" 0.0783557350370683 0.0612494895875868 0.0958444581365099 0.101477770026004 0.0398089171974522 0.0191405876160398
"aquellos" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0190270818798757 0 0.00957029380801991
"furor" 0.00602736423362064 0.068054988430652 0.0136920654480728 0.0443965243863766 0.0398089171974522 0.0478514690400995
"muerto" 0.0783557350370683 0.0408329930583912 0.0342301636201821 0.00634236062662523 0.0398089171974522 0.0765623504641593
"tales" 0.0241094569344826 0.0272219953722608 0.0273841308961457 0.0190270818798757 0.0159235668789809 0.0382811752320796
"vez" 0.0783557350370683 0.0204164965291956 0.0273841308961457 0.0443965243863766 0.00796178343949045 0
"les" 0.0301368211681032 0.0408329930583912 0.0342301636201821 0.0317118031331262 0.0159235668789809 0.00957029380801991
"viendo" 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.0190270818798757 0.0636942675159236 0.0382811752320796
"espada" 0.0904104635043096 0.0884714849598476 0.00684603272403642 0.0570812456396271 0.0238853503184713 0.00957029380801991
"memoria" 0.0180820927008619 0.034027494215326 0.0205380981721093 0.00634236062662523 0.0636942675159236 0.0191405876160398
"nada" 0.0482189138689651 0.0476384919014564 0.0136920654480728 0.0507388850130018 0.0477707006369427 0.00957029380801991
"pide" 0.0602736423362064 0.0136109976861304 0.0342301636201821 0.00634236062662523 0.0238853503184713 0
"ruego" 0.0120547284672413 0.0204164965291956 0.0342301636201821 0.0190270818798757 0.0955414012738854 0.0191405876160398
"tristes" 0.0120547284672413 0.0748604872737172 0.0410761963442185 0.0190270818798757 0.00796178343949045 0.00957029380801991
"vea" 0.0180820927008619 0.0136109976861304 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.00957029380801991
"vi" 0.0361641854017238 0 0.0342301636201821 0.0253694425065009 0.0159235668789809 0.0287108814240597
"à" 0 0 0 0 0 0
"casa" 0.0180820927008619 0.0068054988430652 0.0684603272403642 0.00634236062662523 0.135350318471338 0.0191405876160398
"clemencia" 0 0.0204164965291956 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.00957029380801991
"paz" 0.0723283708034477 0.0408329930583912 0.00684603272403642 0.0887930487727532 0.0159235668789809 0.0382811752320796
"persona" 0.00602736423362064 0 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0765623504641593
"tener" 0.0241094569344826 0.0476384919014564 0.0410761963442185 0.00634236062662523 0.0318471337579618 0.0574217628481194
"terrible" 0.0120547284672413 0.034027494215326 0.0205380981721093 0.0380541637597514 0.0238853503184713 0.0287108814240597
"traidor" 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0126847212532505 0 0.0669920566561393
"tres" 0.0301368211681032 0.0408329930583912 0.0342301636201821 0.00634236062662523 0.0238853503184713 0.0478514690400995
"dices" 0.0542462781025857 0.0544439907445216 0.0547682617922914 0.0697659668928775 0.0398089171974522 0.0669920566561393
"enemigo" 0.0723283708034477 0.136109976861304 0.0273841308961457 0.0697659668928775 0.0159235668789809 0.0287108814240597
"hija" 0 0.0068054988430652 0 0.0317118031331262 0.0875796178343949 0
"todas" 0.0361641854017238 0.0272219953722608 0.0273841308961457 0.0380541637597514 0.00796178343949045 0.0574217628481194
"libre" 0.0301368211681032 0.0408329930583912 0.0205380981721093 0.0253694425065009 0.0477707006369427 0.0287108814240597
"parecer" 0.0180820927008619 0.0272219953722608 0.0136920654480728 0.0126847212532505 0.0318471337579618 0
"pensamiento" 0.0241094569344826 0.0544439907445216 0.0547682617922914 0.0570812456396271 0.0318471337579618 0.0669920566561393
"posible" 0.0602736423362064 0.0272219953722608 0.0342301636201821 0.0317118031331262 0.0557324840764331 0.0478514690400995
"pueblo" 0 0.136109976861304 0.0342301636201821 0.0253694425065009 0.00796178343949045 0.00957029380801991
"rostro" 0.0542462781025857 0.0136109976861304 0.0479222290682549 0.0697659668928775 0.0398089171974522 0.0287108814240597
"dido" 0 0 0 0 0 0
"dioses" 0 0.0204164965291956 0 0 0.0557324840764331 0
"príncipe" 0 0 0 0.0126847212532505 0 0
"sombra" 0.00602736423362064 0 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0191405876160398
"algo" 0.0180820927008619 0.034027494215326 0 0.0317118031331262 0.0318471337579618 0.00957029380801991
"aqueste" 0.0361641854017238 0 0 0.0190270818798757 0.0159235668789809 0
"bella" 0.0482189138689651 0 0.0205380981721093 0.0443965243863766 0.0159235668789809 0.00957029380801991
"bueno" 0.0180820927008619 0.0204164965291956 0.0410761963442185 0.0126847212532505 0.0238853503184713 0.00957029380801991
"cuenta" 0.0602736423362064 0.0204164965291956 0.0205380981721093 0.0126847212532505 0.0477707006369427 0.00957029380801991
"hijos" 0 0.108887981489043 0.0136920654480728 0.00634236062662523 0.00796178343949045 0
"junto" 0.0241094569344826 0.034027494215326 0.0342301636201821 0.0380541637597514 0.0159235668789809 0.0478514690400995
"morir" 0.0180820927008619 0.1565264733905 0.0753063599644006 0.0317118031331262 0.0477707006369427 0.00957029380801991
"nuestras" 0.00602736423362064 0.115693480332108 0.00684603272403642 0.0190270818798757 0 0.00957029380801991
"pechos" 0 0.0408329930583912 0.00684603272403642 0.0380541637597514 0 0.0191405876160398
"pido" 0.0241094569344826 0.0068054988430652 0.0547682617922914 0.00634236062662523 0.0238853503184713 0.00957029380801991
"quel" 0 0 0.0136920654480728 0 0 0
"tuyo" 0 0.034027494215326 0.0136920654480728 0.0570812456396271 0.00796178343949045 0.00957029380801991
"venga" 0.0421915496353445 0.0612494895875868 0.0342301636201821 0.0190270818798757 0.0477707006369427 0.0287108814240597
"dé" 0.0602736423362064 0.0272219953722608 0.0205380981721093 0.0126847212532505 0.0557324840764331 0.0765623504641593
"ello" 0.0241094569344826 0.0204164965291956 0.0273841308961457 0.0507388850130018 0.00796178343949045 0.0191405876160398
"haya" 0.0301368211681032 0.0136109976861304 0 0.0126847212532505 0.0159235668789809 0
"manda" 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.0317118031331262 0.0477707006369427 0
"pedro" 0.0180820927008619 0 0.0479222290682549 0.00634236062662523 0 0.00957029380801991
"razones" 0.0120547284672413 0.0204164965291956 0.0273841308961457 0.0190270818798757 0.0398089171974522 0.0382811752320796
"reyno" 0 0 0 0 0 0
"roma" 0 0.0136109976861304 0 0 0 0.0478514690400995
"vista" 0.0120547284672413 0.0544439907445216 0.0273841308961457 0 0.0318471337579618 0.0191405876160398
"aquesto" 0.0421915496353445 0 0 0.0253694425065009 0.00796178343949045 0
"contigo" 0.0421915496353445 0.034027494215326 0.0342301636201821 0.0317118031331262 0.0318471337579618 0.0287108814240597
"debe" 0.0241094569344826 0.0272219953722608 0.0410761963442185 0.0507388850130018 0.0318471337579618 0.0574217628481194
"doy" 0.0421915496353445 0.0136109976861304 0.0547682617922914 0.00634236062662523 0.0477707006369427 0.0669920566561393
"hermosa" 0.0482189138689651 0 0.0616142945163278 0.0443965243863766 0.00796178343949045 0
"mientras" 0.0180820927008619 0.0136109976861304 0.0342301636201821 0.00634236062662523 0.00796178343949045 0.0287108814240597
"vive" 0.0301368211681032 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0557324840764331 0.00957029380801991
"almas" 0.066301006569827 0.0136109976861304 0.0410761963442185 0.0126847212532505 0 0.0191405876160398
"dónde" 0.0180820927008619 0.0204164965291956 0.0684603272403642 0.0443965243863766 0.00796178343949045 0.124413819504259
"ir" 0.0301368211681032 0.0544439907445216 0.0753063599644006 0.0443965243863766 0.0796178343949045 0.00957029380801991
