"ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"ancha" 0 0.0089289700433055 0 0.00414851690520639 0 0 0 0 0.00617042719924309 0.00132786253966989 0.00227575298977049 0.0117677054935572 0
"ancho" 0 0 0.0106963311584127 0.00829703381041278 0.00517812758906379 0.00455871626549964 0 0 0 0.00265572507933979 0.00796513546419672 0 0
"animal" 0 0.0089289700433055 0 0.00414851690520639 0 0.0136761487964989 0.00395194435662346 0.00406272852847973 0 0.00796717523801936 0 0.0019612842489262 0
"antiparras" 0 0 0 0 0 0 0.0118558330698704 0.00812545705695945 0.00822723626565746 0.00796717523801936 0 0 0
"aparición" 0.00479386385426654 0 0.0106963311584127 0 0.0155343827671914 0.00911743253099927 0 0 0.00205680906641436 0.00531145015867957 0.00113787649488525 0.0019612842489262 0
"apoyó" 0.00958772770853308 0.0089289700433055 0.0106963311584127 0 0.00517812758906379 0.00455871626549964 0 0 0.00617042719924309 0.00265572507933979 0.00227575298977049 0 0
"apuró" 0.00479386385426654 0.00446448502165275 0 0.00414851690520639 0 0.00455871626549964 0.00790388871324692 0 0 0.00398358761900968 0.00568938247442623 0.0019612842489262 0
"arcángel" 0.0287631831255992 0.00446448502165275 0.00534816557920633 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0 0 0 0.00455150597954098 0 0
"arena" 0 0.0223224251082638 0.00534816557920633 0.00414851690520639 0.0155343827671914 0.00455871626549964 0 0 0.00205680906641436 0.00132786253966989 0 0.0019612842489262 0.00870549316618786
"arrastra" 0 0 0 0.00414851690520639 0.0103562551781276 0 0.00790388871324692 0 0.00617042719924309 0 0.00455150597954098 0 0.0261164794985636
"asustada" 0.00479386385426654 0.0089289700433055 0.0106963311584127 0.00414851690520639 0 0.00911743253099927 0.00790388871324692 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"asustados" 0.00479386385426654 0.00446448502165275 0.0213926623168253 0.00829703381041278 0.00517812758906379 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0 0.00113787649488525 0 0.00870549316618786
"azafata" 0.00479386385426654 0 0 0 0 0 0 0 0.00205680906641436 0.0132786253966989 0.00341362948465574 0 0
"bailes" 0 0.00446448502165275 0 0 0 0 0.0118558330698704 0.00406272852847973 0.00411361813282873 0 0.00455150597954098 0.00784513699570479 0
"bakunin" 0 0 0 0 0 0 0 0 0 0 0 0.029419263733893 0
"banca" 0 0.00446448502165275 0 0 0 0 0 0 0.00205680906641436 0 0.0113787649488525 0.00588385274677859 0
"belona" 0 0 0 0 0 0 0 0 0 0.00132786253966989 0.0159302709283934 0 0
"bendaña" 0.062320230105465 0 0 0 0 0.00911743253099927 0 0 0 0 0 0 0
"bendición" 0.00479386385426654 0 0.0106963311584127 0 0.0103562551781276 0 0.00395194435662346 0.00406272852847973 0 0.00398358761900968 0.00568938247442623 0 0
"bolsillo" 0 0 0 0 0 0.00455871626549964 0 0 0.00617042719924309 0.00132786253966989 0.00910301195908196 0.00392256849785239 0
"brillaba" 0.00958772770853308 0.00446448502165275 0.0213926623168253 0.00414851690520639 0.00517812758906379 0 0 0 0 0.00132786253966989 0.00455150597954098 0.0019612842489262 0
"buey" 0 0 0.0106963311584127 0 0 0.00455871626549964 0 0.00406272852847973 0 0 0.00227575298977049 0.0176515582403358 0
"burlón" 0 0 0.00534816557920633 0.00414851690520639 0.00517812758906379 0 0 0.0121881855854392 0.00822723626565746 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"caja" 0.00479386385426654 0 0 0 0 0.00455871626549964 0.00395194435662346 0 0.00411361813282873 0.00531145015867957 0.00455150597954098 0.00392256849785239 0
"calzones" 0 0 0 0 0 0 0 0.00406272852847973 0.0123408543984862 0.00265572507933979 0.00455150597954098 0.00392256849785239 0
"cambiar" 0 0.00446448502165275 0 0 0 0 0.00790388871324692 0 0 0.00796717523801936 0.00455150597954098 0.00392256849785239 0
"cándida" 0.00479386385426654 0.00446448502165275 0.0267408278960317 0.00414851690520639 0.0155343827671914 0 0 0 0.00411361813282873 0.00132786253966989 0.00113787649488525 0 0
"candidatura" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00531145015867957 0.00682725896931147 0.00784513699570479 0
"capitanes" 0.00479386385426654 0.0089289700433055 0 0 0 0.00455871626549964 0.00790388871324692 0.00406272852847973 0 0.00132786253966989 0.00341362948465574 0.00784513699570479 0
"carga" 0.00479386385426654 0 0 0 0.0103562551781276 0.00911743253099927 0.00395194435662346 0 0.00822723626565746 0.00265572507933979 0.00113787649488525 0 0.0174109863323757
"casta" 0.00479386385426654 0 0 0 0.00517812758906379 0.00455871626549964 0 0 0.0102840453320718 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"cauteloso" 0.00958772770853308 0 0.0106963311584127 0.00414851690520639 0.00517812758906379 0.00455871626549964 0 0.00812545705695945 0.00205680906641436 0.00398358761900968 0.00113787649488525 0.0019612842489262 0
"cazador" 0.00479386385426654 0 0 0 0.0155343827671914 0.00455871626549964 0.00790388871324692 0.00406272852847973 0 0.00531145015867957 0.00113787649488525 0.00392256849785239 0
"celestino" 0 0 0 0 0 0 0 0 0.0308521359962155 0 0 0 0
"cepo" 0 0 0 0 0 0 0 0.00406272852847973 0.00411361813282873 0.00663931269834947 0 0.0137289897424834 0
"cierra" 0.00479386385426654 0 0.00534816557920633 0 0.00517812758906379 0.00455871626549964 0 0.00812545705695945 0.00205680906641436 0.00265572507933979 0.00341362948465574 0.0019612842489262 0.0174109863323757
"claros" 0 0 0 0 0 0.00455871626549964 0.00395194435662346 0 0 0.00663931269834947 0.00113787649488525 0.00784513699570479 0.0261164794985636
"clavo" 0 0 0.00534816557920633 0 0 0.00455871626549964 0 0 0.00411361813282873 0 0.00682725896931147 0.00980642124463098 0
"coloquio" 0 0.00446448502165275 0 0 0.00517812758906379 0 0 0 0 0.00398358761900968 0.00568938247442623 0.00980642124463098 0
"comedor" 0.0143815915627996 0 0 0 0 0 0 0 0 0 0.00455150597954098 0.0156902739914096 0
"compromisos" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00265572507933979 0.00455150597954098 0.0156902739914096 0
"condición" 0 0 0 0 0 0.00455871626549964 0.00790388871324692 0.00812545705695945 0.00411361813282873 0.00265572507933979 0.00227575298977049 0.00784513699570479 0
"congoja" 0 0 0 0 0.00517812758906379 0.00911743253099927 0 0 0.00617042719924309 0.00398358761900968 0.00341362948465574 0.0019612842489262 0.0174109863323757
"corazones" 0.00479386385426654 0.00446448502165275 0 0.0165940676208256 0.00517812758906379 0.0136761487964989 0 0 0 0.00132786253966989 0.00227575298977049 0.00392256849785239 0
"coronel-licenciado" 0 0 0 0 0 0 0 0 0.0308521359962155 0 0 0 0
"crisis" 0 0 0 0 0 0 0 0 0.00205680906641436 0.00265572507933979 0.0102408884539672 0.00392256849785239 0.00870549316618786
"cubría" 0.00479386385426654 0 0.0106963311584127 0.00829703381041278 0.0103562551781276 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00227575298977049 0 0
"cubrió" 0.00479386385426654 0 0.0106963311584127 0 0.0103562551781276 0 0.00395194435662346 0.0121881855854392 0 0.00265572507933979 0.00113787649488525 0.00588385274677859 0
"cuestión" 0 0 0 0 0 0 0.00395194435662346 0 0 0.00929503777768925 0.00341362948465574 0.00784513699570479 0
"daifa" 0 0 0 0 0 0 0 0 0.022624899730558 0.00531145015867957 0 0 0
"desabrido" 0 0 0 0.0165940676208256 0 0 0.00790388871324692 0 0.00205680906641436 0.00265572507933979 0.00455150597954098 0.00392256849785239 0
"descansar" 0.00479386385426654 0.0089289700433055 0.00534816557920633 0.00414851690520639 0.0103562551781276 0.00455871626549964 0.00395194435662346 0.00812545705695945 0 0.00265572507933979 0.00227575298977049 0 0
"descanso" 0 0.0089289700433055 0.00534816557920633 0.00829703381041278 0 0.00455871626549964 0 0.00812545705695945 0 0.00531145015867957 0.00227575298977049 0.0019612842489262 0
"descubrir" 0 0 0.00534816557920633 0 0 0.00911743253099927 0 0.00812545705695945 0.00822723626565746 0.00265572507933979 0.00341362948465574 0.0019612842489262 0
"desdén" 0.00479386385426654 0.0133934550649583 0.0213926623168253 0 0 0 0.00395194435662346 0 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.0019612842489262 0
"diestra" 0 0.00446448502165275 0.0106963311584127 0.00829703381041278 0.0155343827671914 0.00455871626549964 0.00395194435662346 0 0.00205680906641436 0.00132786253966989 0.00227575298977049 0.0019612842489262 0
"digas" 0.00479386385426654 0.0089289700433055 0 0.00829703381041278 0 0 0.00395194435662346 0.00812545705695945 0 0.00398358761900968 0.00455150597954098 0 0
"diplomática" 0 0 0 0 0 0 0 0 0.0123408543984862 0.00265572507933979 0.00455150597954098 0.00588385274677859 0
"doblaba" 0 0.00446448502165275 0 0.00414851690520639 0 0 0 0 0.0102840453320718 0.00265572507933979 0.00682725896931147 0 0
"eminencia" 0 0 0 0 0 0 0 0 0 0.00265572507933979 0.0147923944335082 0 0
"empeñista" 0 0 0 0 0 0 0 0 0.0308521359962155 0 0 0 0
"empeño" 0 0.00446448502165275 0.00534816557920633 0.00829703381041278 0.00517812758906379 0 0.00395194435662346 0 0.00617042719924309 0.00663931269834947 0.00113787649488525 0 0
"encendidas" 0.00479386385426654 0 0.00534816557920633 0.00414851690520639 0 0 0 0.00406272852847973 0.00205680906641436 0.00265572507933979 0.00568938247442623 0.00392256849785239 0.00870549316618786
"encorvada" 0.00479386385426654 0 0.00534816557920633 0.00829703381041278 0.0207125103562552 0.0136761487964989 0.00790388871324692 0.00812545705695945 0 0 0 0 0
"entender" 0.00958772770853308 0.00446448502165275 0.0106963311584127 0.00829703381041278 0 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0 0.00455150597954098 0 0
"entregó" 0.00479386385426654 0.00446448502165275 0 0.00414851690520639 0 0 0.00395194435662346 0.00812545705695945 0.00411361813282873 0.00398358761900968 0.00341362948465574 0.0019612842489262 0
"escalinata" 0.0383509108341323 0 0.0106963311584127 0 0 0 0 0 0 0 0.00455150597954098 0 0.00870549316618786
"esclavos" 0 0.00446448502165275 0 0 0 0 0 0 0.0102840453320718 0.00132786253966989 0.00568938247442623 0.00392256849785239 0.00870549316618786
"escribe" 0.00479386385426654 0 0 0 0 0.0182348650619985 0 0 0 0.00265572507933979 0.00568938247442623 0.00392256849785239 0.00870549316618786
"escuadras" 0 0 0 0 0 0.00911743253099927 0 0.00812545705695945 0.00205680906641436 0 0 0.0019612842489262 0.0783494384956908
"esperan" 0 0.00446448502165275 0 0.00414851690520639 0.0155343827671914 0 0 0.00812545705695945 0 0 0 0.00588385274677859 0.0435274658309393
"espumas" 0 0.0089289700433055 0.00534816557920633 0 0.0103562551781276 0 0 0 0.00205680906641436 0.00132786253966989 0 0.0156902739914096 0
"esquilón" 0.00479386385426654 0.00446448502165275 0.00534816557920633 0.00414851690520639 0.0103562551781276 0.00455871626549964 0.00790388871324692 0 0.00617042719924309 0.00265572507933979 0.00113787649488525 0 0
"estampa" 0 0.0089289700433055 0 0 0 0 0.0118558330698704 0 0.00205680906641436 0.00398358761900968 0.00341362948465574 0.00588385274677859 0
"estaría" 0.00479386385426654 0 0 0 0 0 0.00395194435662346 0 0.00411361813282873 0.00531145015867957 0.00455150597954098 0.00588385274677859 0
"estepa" 0 0 0 0 0 0 0 0 0 0 0.0170681474232787 0 0
"estremecida" 0.00479386385426654 0 0 0.00414851690520639 0.0155343827671914 0.00911743253099927 0.00395194435662346 0 0.00822723626565746 0 0 0.0019612842489262 0.0174109863323757
"estudios" 0 0 0 0 0 0.00911743253099927 0.00395194435662346 0 0.00617042719924309 0.00265572507933979 0.00455150597954098 0.00588385274677859 0
"faja" 0 0 0 0 0 0 0 0.00812545705695945 0 0.00663931269834947 0.00568938247442623 0.00588385274677859 0
"fatal" 0 0 0.016044496737619 0 0 0 0 0 0.00617042719924309 0.00398358761900968 0.00568938247442623 0.0019612842489262 0
"felicidad" 0.00479386385426654 0.0089289700433055 0 0.00414851690520639 0 0 0 0 0 0.00398358761900968 0.00796513546419672 0.0019612842489262 0
"flaca" 0 0.00446448502165275 0.0106963311584127 0 0 0 0 0.0162509141139189 0.00205680906641436 0.00265572507933979 0.00568938247442623 0 0
"fresco" 0.00958772770853308 0.00446448502165275 0.00534816557920633 0 0.0103562551781276 0 0 0.00406272852847973 0.00411361813282873 0.00265572507933979 0.00113787649488525 0.00588385274677859 0
"fuentes" 0.00479386385426654 0.00446448502165275 0.0267408278960317 0 0.0103562551781276 0 0 0 0.00205680906641436 0.00132786253966989 0.00341362948465574 0.0019612842489262 0
"fúnebre" 0.00479386385426654 0 0 0 0 0 0 0 0.0143976634649006 0.00663931269834947 0 0.00392256849785239 0
"ginebra" 0 0 0 0.00414851690520639 0 0 0 0 0 0.00265572507933979 0.00341362948465574 0.0176515582403358 0
"gravedad" 0.00479386385426654 0 0.0106963311584127 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00395194435662346 0.00812545705695945 0 0.00663931269834947 0.00113787649488525 0 0
"greñas" 0 0 0 0 0.00517812758906379 0.00911743253099927 0.00395194435662346 0 0 0.00132786253966989 0.00227575298977049 0.0156902739914096 0
"gritando" 0.00958772770853308 0.0089289700433055 0.00534816557920633 0 0.0103562551781276 0.00911743253099927 0.00790388871324692 0.00406272852847973 0.00205680906641436 0 0 0 0.0174109863323757
"grupos" 0 0.00446448502165275 0.00534816557920633 0 0 0 0 0.0121881855854392 0.00617042719924309 0.00265572507933979 0.00227575298977049 0 0.0261164794985636
"horita" 0 0.00446448502165275 0 0 0 0 0 0 0.0267385178633867 0 0.00113787649488525 0 0
"ilusión" 0.00479386385426654 0 0 0.00414851690520639 0 0 0 0.00406272852847973 0.0102840453320718 0.00265572507933979 0.00455150597954098 0 0.00870549316618786
"indeciso" 0.00958772770853308 0.00446448502165275 0.0106963311584127 0.0124455507156192 0.00517812758906379 0 0.00395194435662346 0 0 0 0 0.00980642124463098 0
"infantes" 0 0.00446448502165275 0 0 0 0 0.00395194435662346 0.00406272852847973 0 0 0.00568938247442623 0 0.0609384521633151
"influencia" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00398358761900968 0.00910301195908196 0.00392256849785239 0
"italiano" 0 0.0133934550649583 0.00534816557920633 0 0 0 0.00395194435662346 0 0 0.00132786253966989 0.00568938247442623 0.00784513699570479 0
"jefecito" 0 0 0 0 0 0 0 0 0.0308521359962155 0 0 0 0
"juanita" 0 0 0 0 0 0 0 0 0 0 0.00682725896931147 0.0156902739914096 0.00870549316618786
"judíos" 0 0.00446448502165275 0.0374371590544443 0 0.00517812758906379 0.00455871626549964 0.00395194435662346 0.00406272852847973 0 0.00265572507933979 0 0.0019612842489262 0
"jugadores" 0 0.0223224251082638 0 0.00414851690520639 0 0.00455871626549964 0 0 0.00411361813282873 0 0.00455150597954098 0.00392256849785239 0
"juntaba" 0 0.00446448502165275 0.00534816557920633 0 0.00517812758906379 0 0 0.00406272852847973 0.0102840453320718 0.00132786253966989 0.00455150597954098 0.0019612842489262 0
"juvenil" 0.00958772770853308 0.0089289700433055 0.0213926623168253 0.00414851690520639 0 0.00455871626549964 0.00395194435662346 0.00406272852847973 0 0.00265572507933979 0.00113787649488525 0 0
"lentes" 0 0 0 0 0 0 0.00395194435662346 0 0 0.00531145015867957 0.00910301195908196 0.00392256849785239 0
"letras" 0 0.00446448502165275 0 0 0 0.00455871626549964 0.00395194435662346 0 0.00617042719924309 0.00531145015867957 0.00113787649488525 0.00784513699570479 0
"levantarse" 0.0239693192713327 0.0133934550649583 0 0.00414851690520639 0.0103562551781276 0 0.00395194435662346 0.00406272852847973 0.00411361813282873 0 0 0 0
"leyendo" 0.0143815915627996 0.0089289700433055 0.016044496737619 0 0.00517812758906379 0 0 0 0.00205680906641436 0.00398358761900968 0 0.00392256849785239 0
"lívido" 0.0143815915627996 0 0.00534816557920633 0.00414851690520639 0.00517812758906379 0.00455871626549964 0.00395194435662346 0 0.00617042719924309 0 0 0.00588385274677859 0.00870549316618786
"llevando" 0.00958772770853308 0.00446448502165275 0 0.00414851690520639 0.0155343827671914 0.0182348650619985 0 0.00406272852847973 0.00205680906641436 0 0.00227575298977049 0 0
"llevas" 0 0 0 0 0 0 0.00395194435662346 0.00406272852847973 0.0102840453320718 0.00265572507933979 0.00455150597954098 0.00392256849785239 0
"mandar" 0.00958772770853308 0 0 0 0 0.0136761487964989 0.00790388871324692 0 0.00205680906641436 0.00531145015867957 0.00341362948465574 0 0
"manifiesto" 0 0 0 0 0 0 0 0 0.00411361813282873 0.00132786253966989 0.00682725896931147 0.0117677054935572 0
"manojo" 0.0191754554170662 0.00446448502165275 0 0.00414851690520639 0.0155343827671914 0.0227935813274982 0 0 0 0 0.00113787649488525 0 0
"mares" 0 0.0133934550649583 0 0 0 0 0 0 0.00205680906641436 0.00663931269834947 0.00455150597954098 0.00392256849785239 0
"marfori" 0 0 0 0 0 0.00455871626549964 0 0 0 0.00929503777768925 0.00796513546419672 0 0
"médium" 0 0 0 0 0 0 0 0 0.0287953269298011 0 0 0.0019612842489262 0
"merengue" 0 0 0 0 0 0 0 0 0 0.0159343504760387 0.00341362948465574 0 0
"mesas" 0 0 0 0 0 0 0.00395194435662346 0 0.00411361813282873 0.00531145015867957 0.00455150597954098 0.00784513699570479 0
"méxico" 0 0.0401803651948748 0 0.0124455507156192 0 0.00455871626549964 0 0 0.00205680906641436 0 0 0.0019612842489262 0
"míos" 0.0191754554170662 0.00446448502165275 0 0.00414851690520639 0.00517812758906379 0 0.0118558330698704 0.00812545705695945 0.00205680906641436 0.00132786253966989 0.00113787649488525 0 0
"mirtos" 0.0239693192713327 0 0.032088993475238 0 0 0.00455871626549964 0 0.00406272852847973 0.00411361813282873 0 0 0 0
"miseria" 0 0 0 0.00414851690520639 0.00517812758906379 0.00911743253099927 0.0158077774264938 0.00406272852847973 0 0.00531145015867957 0.00227575298977049 0 0
"molestia" 0 0 0 0 0 0 0.00395194435662346 0 0.00617042719924309 0.00265572507933979 0.00682725896931147 0.00588385274677859 0
"mostrando" 0 0.0089289700433055 0.0106963311584127 0.0248911014312383 0.00517812758906379 0 0 0 0 0.00398358761900968 0 0 0.00870549316618786
"murmurando" 0.00479386385426654 0 0.0106963311584127 0.00829703381041278 0.0207125103562552 0.00911743253099927 0.00395194435662346 0.00812545705695945 0 0 0 0.0019612842489262 0
"nervios" 0 0.0089289700433055 0 0 0 0 0 0.00406272852847973 0 0.0132786253966989 0.00113787649488525 0 0.00870549316618786
"nieves" 0 0.0089289700433055 0.032088993475238 0.00414851690520639 0 0 0 0 0 0.00796717523801936 0 0 0
"pardo" 0 0 0 0 0 0 0 0 0 0.0159343504760387 0.00341362948465574 0 0
"pase" 0 0.00446448502165275 0 0 0 0 0.00395194435662346 0 0.00617042719924309 0.00265572507933979 0.00568938247442623 0.00588385274677859 0
"pasillo" 0 0 0 0 0 0 0 0 0 0 0.0125166414437377 0.00784513699570479 0
