"ne0012" "ne0013" "ne0014" "ne0015" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0023" "ne0025" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037"
"hubiera" 0 0.0239693192713327 0.0401803651948748 0.0157922996746786 0.0374371590544443 0.0155343827671914 0.0456336859572703 0.0410284463894967 0.00790388871324692 0.0325018282278378 0.00399440782903935 0.0272153276725452 0.00822723626565746 0.0199179380950484 0.0227575298977049 0.0431482534763763 0
"palabra" 0.0145608095810127 0.00958772770853308 0.0133934550649583 0.0126338397397429 0.0106963311584127 0.00517812758906379 0.0414851690520639 0.00911743253099927 0.00790388871324692 0.0243763711708784 0.0399440782903934 0.0163291966035271 0.045249799461116 0.0185900755553785 0.0295847888670164 0.029419263733893 0
"fuese" 0.0291216191620254 0.0335570469798658 0.0223224251082638 0.0252676794794858 0.0267408278960317 0.025890637945319 0.0331881352416511 0.0410284463894967 0.0118558330698704 0.0284390996993581 0.00399440782903935 0.0326583932070542 0.00822723626565746 0.0265572507933979 0.0147923944335082 0.0313805479828191 0
"llevaba" 0.0254814167667722 0.0287631831255992 0.0446448502165275 0.0284261394144215 0.016044496737619 0.0621375310687655 0.0290396183364447 0.0319110138584974 0.0355674992096111 0.0203136426423986 0.00798881565807869 0.0163291966035271 0.00617042719924309 0.0212458006347183 0.0238954063925901 0.00980642124463098 0
"muchas" 0.0182010119762659 0.00479386385426654 0.0223224251082638 0.0284261394144215 0.0106963311584127 0.0466031483015742 0.0248911014312383 0.0227935813274982 0.0316155548529877 0.0325018282278378 0.011983223487118 0.0217722621380361 0.0185112815977293 0.0225736631743882 0.0216196534028197 0.0215741267381882 0.0348219726647515
"viejos" 0.0145608095810127 0.0575263662511985 0.00446448502165275 0.0379015192192287 0.0267408278960317 0.0569594034797017 0.0373366521468575 0.0273522975929978 0.0395194435662346 0.0650036564556756 0.0319552626323148 0.0163291966035271 0.00617042719924309 0.0106229003173591 0.0136545179386229 0.00392256849785239 0.0261164794985636
"cerca" 0.00728040479050635 0.0479386385426654 0.0133934550649583 0.0442184390891002 0.016044496737619 0.0466031483015742 0.0165940676208256 0.0547045951859956 0.0750869427758457 0.0690663849841554 0.011983223487118 0.00544306553450904 0.00411361813282873 0.00929503777768925 0.0113787649488525 0.00588385274677859 0.0435274658309393
"dice" 0.0145608095810127 0.0383509108341323 0.0089289700433055 0.00631691986987145 0.016044496737619 0.0103562551781276 0.0414851690520639 0.0410284463894967 0.0197597217831173 0.0528154708702364 0.0239664469742361 0.0108861310690181 0.0205680906641436 0.0239015257140581 0.0159302709283934 0.029419263733893 0.00870549316618786
"ministro" 0.00364020239525318 0 0 0 0 0 0 0.00455871626549964 0 0 0 0.00544306553450904 0.133692589316934 0.0464751888884463 0.0204817769079344 0.00588385274677859 0
"vallín" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119477031962951 0.0372644007295977 0
"e" 0.0509628335335445 0.0671140939597315 0 0.0442184390891002 0 0.025890637945319 0.0248911014312383 0.0182348650619985 0.0237116661397408 0.0325018282278378 0.0159776313161574 0.0272153276725452 0.0185112815977293 0.0106229003173591 0.0125166414437377 0.019612842489262 0.0435274658309393
"expresión" 0.0291216191620254 0.00479386385426654 0.00446448502165275 0.00631691986987145 0.0106963311584127 0 0.0124455507156192 0.0273522975929978 0.00790388871324692 0.0243763711708784 0.0798881565807869 0.0272153276725452 0.0267385178633867 0.0199179380950484 0.0113787649488525 0.0431482534763763 0.0609384521633151
"hombros" 0.0254814167667722 0.0431447746883988 0.0491093352381803 0.0284261394144215 0.0213926623168253 0.0310687655343828 0.0290396183364447 0.0273522975929978 0.0316155548529877 0.0243763711708784 0.00399440782903935 0.0435445242760723 0 0.00796717523801936 0.0113787649488525 0.0431482534763763 0.0261164794985636
"segis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025229388253728 0.116063402478295 0.00392256849785239 0
"ti" 0.0291216191620254 0.0383509108341323 0.0133934550649583 0.0189507596096144 0.00534816557920633 0.0155343827671914 0.0580792366728894 0.0136761487964989 0.0118558330698704 0.0203136426423986 0.0159776313161574 0.0598737208795994 0.0102840453320718 0.0318687009520774 0.0147923944335082 0.0235354109871144 0
"torno" 0.0145608095810127 0.0239693192713327 0.035715880173222 0.0284261394144215 0.0267408278960317 0.0880281690140845 0.0207425845260319 0.0182348650619985 0.0237116661397408 0.0243763711708784 0.0199720391451967 0.0272153276725452 0.0308521359962155 0.00929503777768925 0.0125166414437377 0.0117677054935572 0.0435274658309393
"adega" 0 0 0 0 0 0.631731565865783 0 0 0 0 0 0 0 0 0 0 0
"caer" 0.0218412143715191 0.0191754554170662 0.0223224251082638 0.0410599791541644 0.0374371590544443 0.0466031483015742 0.0207425845260319 0.0319110138584974 0.0316155548529877 0.044690013813277 0.00399440782903935 0.0435445242760723 0.00822723626565746 0.0146064879363688 0.0204817769079344 0.00588385274677859 0.0174109863323757
"miedo" 0.0436824287430381 0.062320230105465 0.0401803651948748 0.0726445785035217 0.0427853246336507 0.0569594034797017 0.0165940676208256 0.0182348650619985 0.0276636104963642 0.0203136426423986 0.00798881565807869 0.0435445242760723 0.00617042719924309 0.00929503777768925 0.00341362948465574 0.0019612842489262 0.0174109863323757
"sabes" 0.0254814167667722 0.0383509108341323 0.00446448502165275 0.00315845993493573 0.0106963311584127 0.0207125103562552 0.0373366521468575 0.0227935813274982 0.0316155548529877 0.0243763711708784 0 0.0653167864141084 0.0164544725313149 0.0278851133330678 0.0193439004130492 0.0254966952360406 0
"lentamente" 0.0291216191620254 0.0575263662511985 0.0625027903031385 0.0379015192192287 0.0588298213712697 0.0673156586578293 0.0165940676208256 0.0273522975929978 0.0355674992096111 0.0243763711708784 0 0.0435445242760723 0.00617042719924309 0.00663931269834947 0.00341362948465574 0.00588385274677859 0.0261164794985636
"princesa" 0 0.0287631831255992 0.0312513951515693 0.00947537980480718 0.438549577494919 0.0103562551781276 0.0331881352416511 0 0 0 0 0.0217722621380361 0 0.00132786253966989 0.00796513546419672 0 0
"estado" 0.00728040479050635 0.0191754554170662 0.0089289700433055 0.00947537980480718 0.0106963311584127 0.00517812758906379 0.0165940676208256 0 0.0158077774264938 0.0934427561550337 0.0279608548032754 0.0217722621380361 0.0143976634649006 0.0305408384124075 0.0159302709283934 0.0274579794849668 0.0435274658309393
"jamás" 0.0218412143715191 0.00958772770853308 0.0223224251082638 0.0157922996746786 0.0213926623168253 0 0.0373366521468575 0.0273522975929978 0.00790388871324692 0.0121881855854392 0.0758937487517476 0.0381014587415632 0.00822723626565746 0.0239015257140581 0.0170681474232787 0.0274579794849668 0
"risa" 0.0254814167667722 0.0287631831255992 0.00446448502165275 0.00947537980480718 0.00534816557920633 0.00517812758906379 0.0165940676208256 0.0364697301239971 0.0553272209927284 0.0365645567563175 0.011983223487118 0.0489875898105813 0.0185112815977293 0.025229388253728 0.00796513546419672 0.0333418322317453 0.00870549316618786
"hemos" 0.0109206071857595 0.0239693192713327 0.017857940086611 0.0221092195445501 0.00534816557920633 0.0103562551781276 0.0124455507156192 0.00911743253099927 0.0395194435662346 0.0162509141139189 0.011983223487118 0.0108861310690181 0.0308521359962155 0.0292129758727377 0.0193439004130492 0.0313805479828191 0.0174109863323757
"llama" 0.0109206071857595 0.0335570469798658 0.0223224251082638 0.0284261394144215 0.016044496737619 0.0569594034797017 0.0124455507156192 0.00911743253099927 0.0474233322794815 0.00812545705695945 0.0718993409227082 0.0108861310690181 0.0123408543984862 0.0212458006347183 0.00910301195908196 0.0156902739914096 0.0261164794985636
"tirano" 0.00364020239525318 0 0 0.00315845993493573 0 0 0 0 0 0 0 0 0.236533042637652 0 0 0.0019612842489262 0
"hijos" 0.0218412143715191 0.00479386385426654 0.0133934550649583 0.0663276586336502 0 0.00517812758906379 0.0248911014312383 0.0729394602479942 0.0395194435662346 0.0568781993987162 0.011983223487118 0.0163291966035271 0.0123408543984862 0.0146064879363688 0.0113787649488525 0.00588385274677859 0.0261164794985636
"miraba" 0.0364020239525318 0.0287631831255992 0.0223224251082638 0.0126338397397429 0.0374371590544443 0.0155343827671914 0.0165940676208256 0.00455871626549964 0.0395194435662346 0.0609409279271959 0 0.0272153276725452 0.022624899730558 0.0239015257140581 0.00455150597954098 0.0274579794849668 0
"piedra" 0.00728040479050635 0.0239693192713327 0.0223224251082638 0.0379015192192287 0.032088993475238 0.0155343827671914 0.0124455507156192 0.0273522975929978 0.0355674992096111 0.0771918420411148 0.0838825644098262 0.0326583932070542 0.0123408543984862 0.00796717523801936 0.00341362948465574 0.00784513699570479 0.00870549316618786
"pueblo" 0.00364020239525318 0 0.00446448502165275 0.00315845993493573 0.0106963311584127 0 0.0373366521468575 0.0136761487964989 0.0118558330698704 0 0.00798881565807869 0 0.0185112815977293 0.0185900755553785 0.0364120478363278 0.0764900857081217 0.00870549316618786
"puertas" 0 0.0431447746883988 0.0223224251082638 0.0536938188939073 0.0427853246336507 0.0414250207125104 0.00829703381041278 0.0455871626549964 0.0316155548529877 0.0284390996993581 0.00798881565807869 0.0217722621380361 0.0102840453320718 0.0146064879363688 0.0147923944335082 0.0137289897424834 0.00870549316618786
"querido" 0.0145608095810127 0.00479386385426654 0.0223224251082638 0.0126338397397429 0.0213926623168253 0 0.0248911014312383 0.00455871626549964 0.0118558330698704 0.0406272852847973 0.00399440782903935 0.0435445242760723 0.0329089450626298 0.0185900755553785 0.0227575298977049 0.0392256849785239 0
"tomó" 0.0182010119762659 0.0191754554170662 0.0089289700433055 0.0221092195445501 0.0213926623168253 0.0103562551781276 0.0207425845260319 0.0182348650619985 0.0316155548529877 0.0243763711708784 0.00399440782903935 0.0217722621380361 0.0246817087969724 0.0172622130157086 0.0341362948465574 0.019612842489262 0
"fin" 0.0218412143715191 0.0191754554170662 0.0133934550649583 0.0157922996746786 0.0106963311584127 0.0207125103562552 0.0414851690520639 0.0182348650619985 0.0276636104963642 0.0203136426423986 0.00798881565807869 0.0272153276725452 0.0287953269298011 0.0239015257140581 0.0193439004130492 0.0176515582403358 0.00870549316618786
"mozo" 0.0400422263477849 0 0.0401803651948748 0.0221092195445501 0 0.0155343827671914 0.00829703381041278 0.0182348650619985 0.0869427758457161 0.0406272852847973 0.0159776313161574 0.0108861310690181 0 0.0225736631743882 0.0238954063925901 0.00784513699570479 0
"pasos" 0.0145608095810127 0.0575263662511985 0.0267869101299165 0.00631691986987145 0.0588298213712697 0.0155343827671914 0.0373366521468575 0.0364697301239971 0.0118558330698704 0.0203136426423986 0.0239664469742361 0 0.0205680906641436 0.0212458006347183 0.00568938247442623 0.019612842489262 0.0522329589971272
"puedo" 0.0145608095810127 0.0143815915627996 0.0223224251082638 0.0189507596096144 0.0267408278960317 0.0310687655343828 0.0290396183364447 0.0136761487964989 0.0158077774264938 0.0162509141139189 0 0.0108861310690181 0.0329089450626298 0.0159343504760387 0.0250332828874754 0.0333418322317453 0
"van" 0.00728040479050635 0.0335570469798658 0.0133934550649583 0.00947537980480718 0.00534816557920633 0.0414250207125104 0.0207425845260319 0.0182348650619985 0.0316155548529877 0.0203136426423986 0.0199720391451967 0.00544306553450904 0.0308521359962155 0.0239015257140581 0.0102408884539672 0.00980642124463098 0.139287890659006
"dado" 0.0109206071857595 0.00479386385426654 0.0223224251082638 0.00947537980480718 0.0213926623168253 0.00517812758906379 0.0248911014312383 0.0182348650619985 0.00395194435662346 0.0162509141139189 0.00798881565807869 0.00544306553450904 0.0205680906641436 0.025229388253728 0.0443771833005246 0.0215741267381882 0
"guardia" 0.00364020239525318 0.00479386385426654 0.0133934550649583 0.00315845993493573 0.0213926623168253 0 0.00829703381041278 0 0.00395194435662346 0.0487527423417567 0 0 0.00617042719924309 0.0756881647611839 0.0227575298977049 0.0176515582403358 0
"amigos" 0.00728040479050635 0 0.0089289700433055 0 0 0 0.00829703381041278 0.0273522975929978 0.0118558330698704 0.0121881855854392 0 0.00544306553450904 0.0431929903947017 0.0265572507933979 0.0261711593823606 0.0588385274677859 0
"dicho" 0.0145608095810127 0.0143815915627996 0.00446448502165275 0.0284261394144215 0.016044496737619 0.0103562551781276 0.0414851690520639 0.00911743253099927 0.00790388871324692 0.0284390996993581 0 0.0217722621380361 0.0102840453320718 0.0331965634917473 0.0227575298977049 0.0313805479828191 0
"historia" 0.0400422263477849 0.0143815915627996 0.0669672753247913 0.0284261394144215 0.0267408278960317 0.0207125103562552 0.0456336859572703 0.0273522975929978 0 0.0284390996993581 0.00399440782903935 0.0217722621380361 0.0143976634649006 0.00929503777768925 0.0102408884539672 0.0274579794849668 0
"lleno" 0.0254814167667722 0.00958772770853308 0.0312513951515693 0.0442184390891002 0.032088993475238 0.025890637945319 0.0331881352416511 0.0136761487964989 0.043471387922858 0.0284390996993581 0.0479328939484721 0.0272153276725452 0.00822723626565746 0.00663931269834947 0.00796513546419672 0.00392256849785239 0.0696439453295029
"mala" 0.00728040479050635 0.0239693192713327 0.0089289700433055 0.0126338397397429 0 0.00517812758906379 0 0.0364697301239971 0.0158077774264938 0.0121881855854392 0.00399440782903935 0.00544306553450904 0.0164544725313149 0.0358522885710871 0.0318605418567869 0.0372644007295977 0
"noble" 0.0291216191620254 0.0671140939597315 0.053573820259833 0.034743059284293 0.080222483688095 0.0103562551781276 0.0331881352416511 0.0227935813274982 0.0118558330698704 0.00812545705695945 0 0.0489875898105813 0.0123408543984862 0.00398358761900968 0.00910301195908196 0.0117677054935572 0.00870549316618786
"salir" 0.0182010119762659 0.0191754554170662 0.0133934550649583 0.00947537980480718 0.0267408278960317 0.0310687655343828 0.0248911014312383 0.0319110138584974 0.0276636104963642 0.044690013813277 0 0.00544306553450904 0.0164544725313149 0.0199179380950484 0.0216196534028197 0.0235354109871144 0.00870549316618786
"santos" 0.00364020239525318 0.0239693192713327 0.0089289700433055 0.0252676794794858 0.0213926623168253 0.0569594034797017 0.00829703381041278 0.0136761487964989 0.0118558330698704 0 0.0199720391451967 0.00544306553450904 0.0863859807894033 0.00663931269834947 0.0113787649488525 0.019612842489262 0.00870549316618786
"sonrió" 0.0182010119762659 0.0383509108341323 0.035715880173222 0.0410599791541644 0.0427853246336507 0.00517812758906379 0.0207425845260319 0.0273522975929978 0.0474233322794815 0.0325018282278378 0 0.0653167864141084 0.0102840453320718 0.0106229003173591 0.00455150597954098 0.019612842489262 0
"falta" 0.00728040479050635 0 0.017857940086611 0.0157922996746786 0.00534816557920633 0.025890637945319 0.00829703381041278 0.0182348650619985 0 0.0203136426423986 0 0.00544306553450904 0.0123408543984862 0.0292129758727377 0.0341362948465574 0.0431482534763763 0.0261164794985636
"maestro" 0.00364020239525318 0.0143815915627996 0 0.0505353589589716 0.0106963311584127 0 0.00829703381041278 0 0 0.00406272852847973 0.0199720391451967 0 0.00205680906641436 0.0146064879363688 0.0216196534028197 0.100025496695236 0
"negros" 0.0254814167667722 0.0287631831255992 0.0491093352381803 0.034743059284293 0.048133490212857 0.0103562551781276 0.0331881352416511 0.00911743253099927 0.0474233322794815 0.0162509141139189 0 0.0326583932070542 0.0143976634649006 0.0146064879363688 0.00910301195908196 0.00784513699570479 0.0348219726647515
"ello" 0.0254814167667722 0.00479386385426654 0.0133934550649583 0.00947537980480718 0.0267408278960317 0.0103562551781276 0.0290396183364447 0.0182348650619985 0.0355674992096111 0.0121881855854392 0.00798881565807869 0.0163291966035271 0.0164544725313149 0.0358522885710871 0.0216196534028197 0.0156902739914096 0
"esto" 0.0473226311382913 0.0191754554170662 0.0223224251082638 0.00631691986987145 0.0374371590544443 0.0103562551781276 0.0331881352416511 0.0136761487964989 0.0237116661397408 0.0162509141139189 0 0 0.0164544725313149 0.0331965634917473 0.0136545179386229 0.00980642124463098 0.0522329589971272
"habrá" 0.0182010119762659 0.00958772770853308 0.0133934550649583 0.0252676794794858 0.0106963311584127 0.0155343827671914 0.00829703381041278 0.0273522975929978 0.0118558330698704 0.0162509141139189 0.00399440782903935 0.0108861310690181 0.0102840453320718 0.0464751888884463 0.0182060239181639 0.0215741267381882 0.0174109863323757
