"Bazan_Pazos-ne0077" "Bazan_Piedra-ne0082" "Bazan_Sirena-ne0085" "BlascoIbanez_Arroz-ne0163" "BlascoIbanez_Barraca-ne0164" "BlascoIbanez_Bodega-ne0019" "Clarin_Cuesta-ne0170" "Clarin_Hijo-ne0135" "Clarin_Regenta-ne0325" "Galdos_Bringas-ne0027" "Galdos_Misericordia-ne0002" "Galdos_Tristana-ne0005" "Miro_Amigo-ne0044" "Miro_Hilvan-ne0041" "Miro_Vivir-ne0042" "Pereda_Pedro-ne0144" "Pereda_Penas-ne0145" "Pereda_Sotileza-ne0146" "Picon_Dulce-ne0155" "Picon_JuanV-ne0162" "Picon_Lazaro-ne0161" "Valera_Genio-ne0151" "Valera_Juanita-ne0152" "Valera_Morsamor-ne0153"
"esta" 0.0597207457926735 0.107808409055906 0.131406044678055 0.0626538867393598 0.10418837257762 0.0958744045300656 0.136217512123359 0.105220739679413 0.11154177716651 0.232483228995981 0.159870194946193 0.13141355273683 0.100847115772489 0.112714862707035 0.034627537549236 0.100908173562059 0.124792940285092 0.140354570734318 0.0893144224929442 0.0604344921912275 0.055473976178822 0.120825388434745 0.119139975617865 0.134253931722286
"allí" 0.138552130239002 0.119359310026182 0.0520665460045124 0.0912328526204713 0.164807062077327 0.0739031868252589 0.0817305072740152 0.118653174532104 0.146419147017985 0.0854305841491254 0.0799350974730965 0.0571363272768826 0.0201694231544978 0.0876671154388052 0.0952257282603991 0.112726247943201 0.143363318303707 0.164039404545734 0.0571612303954843 0.0699767804319476 0.0717898515255343 0.0962827314089373 0.103901141527208 0.124664365170694
"hombre" 0.078831384446329 0.167488064068997 0.0545459053380606 0.10002638058389 0.134497717327474 0.150802448792082 0.0762818067890808 0.0917883048267216 0.100683728061805 0.106438104841533 0.0680044859099477 0.146649906677332 0.141185962081484 0.137762609975265 0.294334069168506 0.102726338851465 0.13890642757924 0.0789494460380536 0.188155716718469 0.136772798116988 0.228422254853973 0.0377579338858578 0.0567992907015405 0.0383582662063675
"este" 0.0621095756243804 0.128985060834745 0.114050529343218 0.0626538867393598 0.115554376858815 0.0958744045300656 0.119871410668556 0.109698217963643 0.0980514737333921 0.166659664159769 0.115726932162543 0.140936273949644 0.0554659136748689 0.0970600206643915 0.125524823615981 0.155453132244252 0.147820209028175 0.10263427984947 0.0535886534957665 0.0445306784566939 0.0522108011094795 0.145368045460552 0.101130444419816 0.10668392788646
"otro" 0.0991364380158379 0.0693054058216541 0.0892569360077356 0.0637530777347872 0.0909280342495596 0.0918796376746462 0.158012314063096 0.0929076743977792 0.0970643783602372 0.0966345951850763 0.128850604882006 0.0971317563707005 0.100847115772489 0.140893578383794 0.207765225295416 0.131816983481968 0.150791469511153 0.150003947472302 0.120276755623831 0.111326696141735 0.110947952357644 0.0585247975230795 0.0803502161143744 0.0958956655159187
"mismo" 0.11705266175364 0.154012012937009 0.143802841345796 0.0912328526204713 0.096611036390157 0.0978717879577753 0.119871410668556 0.122011283245276 0.104303077763373 0.0840300827696315 0.0596530578157436 0.118081743038891 0.0857200484066156 0.0688813049876327 0.0605981907111631 0.145453223152517 0.129992646130305 0.141231786801407 0.0952687173258071 0.0954228824072012 0.110947952357644 0.0547490041344938 0.0720381247921977 0.0887034906022248
"así" 0.128996810912175 0.127059910673032 0.0966950140083802 0.0560587407667956 0.0719846937809013 0.0549280442620168 0.168909715032965 0.129846870242679 0.109238554629148 0.089632088287607 0.0835142809420411 0.0876090351578867 0.0605082694634933 0.103321957481449 0.0995541704540536 0.117271661166717 0.120336049560625 0.147372299271033 0.086932704559799 0.101784407901015 0.0620003263175069 0.107610111574695 0.109442535741993 0.136651323360184
"también" 0.101525267847545 0.0770060064685045 0.0644633426722535 0.0494635947942314 0.0303093447498532 0.0569254276897265 0.152563613578162 0.152234261663831 0.122070794480163 0.089632088287607 0.122885299100432 0.106654477583514 0.0958047599838645 0.078274210213219 0.0822404016794356 0.108180834719684 0.12924983100956 0.106143144117828 0.0762149738606457 0.0381691529628805 0.0783162016642193 0.149143838849138 0.145461598138092 0.139048714998082
"mujer" 0.0692760651195012 0.12513476051132 0.111571170009669 0.0637530777347872 0.115554376858815 0.0449411271234683 0.0871792077589495 0.223873914211516 0.093445028658669 0.0910325896671008 0.119306115631487 0.093322667885575 0.247075433642598 0.134631641566737 0.229407436263689 0.0799992727338842 0.0668533608670138 0.0894760388431275 0.248889524013671 0.171761188332962 0.124000652635014 0.0604126942173724 0.0734234733458938 0.0479478327579593
"día" 0.102719682763398 0.0924072077622055 0.0644633426722535 0.090133661625044 0.107977040671352 0.0898822542469365 0.103525309213753 0.0828333482582609 0.0891676153749975 0.200271697267622 0.150325705695674 0.127604464251705 0.0403388463089956 0.0688813049876327 0.0649266329048176 0.110908082653794 0.11142226811169 0.106143144117828 0.109559024924678 0.184484239320589 0.110947952357644 0.0698521776888369 0.119139975617865 0.0587360951285002
"ojos" 0.0955531932682775 0.0943323579239181 0.0867775766741874 0.108819908547309 0.161018393983595 0.150802448792082 0.185255816487768 0.0962657831109519 0.113844999703871 0.0840300827696315 0.0775489751604667 0.114272654553765 0.18152480839048 0.0876671154388052 0.151495476777908 0.0945445950491359 0.106222562266477 0.114915304788723 0.0905052814595168 0.111326696141735 0.104421602218959 0.0471974173573222 0.0457165022719716 0.0431530494821634
"fue" 0.0931643634365706 0.113583859541044 0.0595046240051571 0.0780425606753429 0 0.0629175779728556 0.136217512123359 0.108578848392585 0.0769934391060864 0.120443118636472 0.124078360256747 0.123795375766579 0.0958047599838645 0.0720122733961614 0.125524823615981 0.0818174380232907 0.104736932024988 0.0894760388431275 0.19768258845105 0.206749578548936 0.159895578397781 0.162359115709188 0.103901141527208 0.124664365170694
"vida" 0.0728593098670616 0.0770060064685045 0.148761560012893 0.0802409426661977 0.0833506980620963 0.146807681936663 0.174358415517899 0.136563087669025 0.102657918808115 0.0700250689746929 0.0906726478799303 0.175218070315773 0.236990722065349 0.109583894298507 0.0649266329048176 0.0854537686021036 0.0958231505760531 0.0543873961595481 0.0738332559275005 0.104965170647921 0.163158753467124 0.132152768600502 0.0609553363626288 0.125863060989643
"nada" 0.0812202142780359 0.0635299553365162 0.114050529343218 0.081340133661625 0.0625130235465722 0.0649149614005653 0.108974009698687 0.135443718097967 0.135232066122229 0.162458160021288 0.126464482569377 0.16569534910296 0.146228317870109 0.0845361470302765 0.0605981907111631 0.0763629421550713 0.053482688693611 0.0517557479582796 0.144093934955283 0.146315086357709 0.0685266764561919 0.124601181823331 0.0928183530976394 0.0683256616800921
"mucho" 0.078831384446329 0.0712305559833667 0.0446284680038678 0.0593563137530777 0.0568300214059747 0.0449411271234683 0.119871410668556 0.117533804961046 0.1095675864202 0.106438104841533 0.0548808131904841 0.0876090351578867 0.0655506252521178 0.0751432418046902 0.017313768774618 0.159998545467768 0.158219620718599 0.142109002868497 0.0928869993926619 0.124049747129362 0.0456844509707946 0.118937491740452 0.128837415493738 0.0839087073264288
"pues" 0.128996810912175 0.084706607115355 0.0545459053380606 0.0978279985930355 0.075773361874633 0.0529306608343071 0.0817305072740152 0.0783558699740306 0.0549483091056258 0.166659664159769 0.23026080316877 0.239972574562907 0.146228317870109 0.0720122733961614 0.0692550750984721 0.135453314060781 0.0883949993686071 0.108774792319096 0.0940778583592345 0.0826998314195744 0.0456844509707946 0.0755158677717155 0.0955890502050316 0.0635308784042961
"sí" 0.0836090441097428 0.0962575080856307 0.0842982173406392 0.0626538867393598 0.043569683077914 0.0349542099849198 0.16346101454803 0.185815348795558 0.166490086272136 0.112040110359509 0.118113054475172 0.144745362434769 0.151270673658733 0.115845831115564 0.138510150196944 0.0363633057881292 0.0519970584521219 0.0771950139038747 0.10598644802496 0.133592035370082 0.0913689019415892 0.0434216239687364 0.0429458051645794 0.0263713080168776
"algo" 0.0800257993621824 0.084706607115355 0.123967966677411 0.0956296166021808 0.0985053704370229 0.0898822542469365 0.16346101454803 0.113056326676816 0.104303077763373 0.107838606221027 0.0691975470662626 0.0761817697025102 0.0302541347317467 0.0720122733961614 0.0302990953555815 0.119998909100826 0.120336049560625 0.0991254155811118 0.0690698200612102 0.0795190686726677 0.124000652635014 0.0868432479374729 0.0817355646680705 0.073120444955888
"señor" 0.143329789902416 0.167488064068997 0.034711030669675 0.112117481533591 0.0738790278277671 0.115848238807163 0.016346101454803 0.0503716306975911 0.143786892689572 0.0630225620772236 0.125271421413062 0.0704681369748219 0.09076240419524 0.115845831115564 0.190451456520798 0.102726338851465 0.083195293523395 0.0666684210988008 0.0750241148940731 0.0699767804319476 0.0228422254853973 0.0207668636372218 0.0512578964867561 0.0503452243958573
"otra" 0.0800257993621824 0.0808563067919298 0.094215654674832 0.0736457966936335 0.0663016916403038 0.0689097282559847 0.108974009698687 0.0962657831109519 0.104632109554425 0.113440611739003 0.130043666038321 0.0914181236430122 0.0857200484066156 0.0281787156767588 0.125524823615981 0.107271752074981 0.136677982217006 0.138600138600139 0.0833601276600812 0.0922421196602945 0.0489476260401371 0.0453095206630293 0.0775795190069822 0.0419543536632144
"siempre" 0.0943587783524241 0.0924072077622055 0.0669427020058017 0.135200492437566 0.125026047093144 0.0838901039638074 0.130768811638424 0.118653174532104 0.106277268509683 0.099435597944064 0.0799350974730965 0.156172627890146 0.146228317870109 0.0688813049876327 0.0822404016794356 0.067272115708039 0.0735386969537152 0.0771950139038747 0.0619246662617746 0.0604344921912275 0.117474302496329 0.139704355377674 0.0858916103291588 0.0551400076716532
"menos" 0.0907755336048637 0.111658709379332 0.101653732675477 0.0373724938445304 0.0303093447498532 0.0549280442620168 0.108974009698687 0.108578848392585 0.104961141345477 0.0910325896671008 0.0990240759741344 0.0990363006132632 0.0302541347317467 0.0187858104511725 0.025970653161927 0.106362669430278 0.118850419319136 0.086844390641859 0.0964595762923797 0.0922421196602945 0.0489476260401371 0.14348014876626 0.114983929956777 0.105485232067511
"desde" 0.0943587783524241 0.0885569074387802 0.094215654674832 0.0626538867393598 0.0776676959214988 0.0549280442620168 0.0817305072740152 0.0649234351213397 0.0815998841808095 0.0812290800106438 0.0715836693788924 0.0514226945491944 0.100847115772489 0.122107767932622 0.125524823615981 0.119089826456123 0.161933696322322 0.154390027807749 0.0631155252283472 0.0667960176850409 0.0750530265948768 0.117049595046159 0.0637260334700211 0.0946969696969697
"mí" 0.0561375010451131 0.0731557061450793 0.314878635360623 0.032975729862821 0.00378866809373165 0.0209725259909519 0.403203835885141 0.0503716306975911 0.0391547831351465 0.0588210579387421 0.170607745353027 0.213308955167029 0.287414279951593 0.0594883997620464 0.025970653161927 0.187271024808865 0.171590292892002 0.0693000693000693 0.0821692686935086 0.0477114412036006 0.0195790504160548 0.15669542562631 0.0900476559902472 0.0467491369390104
"dios" 0.0919699485207171 0.059679655013091 0.0396697493367714 0.0549595497713683 0.0473583511716456 0.0759005702529686 0.103525309213753 0.0582072176949942 0.101341791643909 0.100836099323558 0.18611754038512 0.16569534910296 0.131101250504236 0.0469645261279314 0.0302990953555815 0.0881810165362133 0.130735461251049 0.11842416905708 0.0738332559275005 0.0699767804319476 0.0652635013868494 0.0434216239687364 0.0734234733458938 0.0815113156885309
"eso" 0.0740537247829151 0.13283536115817 0.109091810676121 0.0626538867393598 0.0265206766561215 0.066912344828275 0.152563613578162 0.1108175875347 0.120096603733853 0.0742265731131745 0.0930587701925601 0.106654477583514 0.115974183138362 0.0626193681705752 0.0605981907111631 0.0890900991809165 0.0883949993686071 0.198250831162224 0.0643063841949198 0.0699767804319476 0.0163158753467124 0.0188789669429289 0.0526432450404522 0.0251726121979287
"tiempo" 0.111080587174373 0.0654551054982289 0.0768601393399945 0.0714474147027788 0.0568300214059747 0.0639162696867104 0.0871792077589495 0.120891913674219 0.0917998697034107 0.103637102082546 0.0703906082225775 0.0971317563707005 0.0705929810407422 0.0751432418046902 0.0389559797428905 0.0772720247997745 0.10176567154201 0.0798266621051431 0.123849332523549 0.120868984382455 0.101158427149617 0.0792916611603013 0.0817355646680705 0.07072305331799
"donde" 0.114663831921933 0.100107808409056 0.119009248010314 0.0835385156524798 0.0568300214059747 0.0539293525481619 0.0490383043644091 0.0503716306975911 0.0605418495535039 0.0700250689746929 0.0930587701925601 0.0457090618215061 0.0403388463089956 0.147155515200852 0.112539497035017 0.0854537686021036 0.083195293523395 0.056141828293727 0.0976504352589523 0.124049747129362 0.120737477565671 0.117049595046159 0.127452066940042 0.202579593402378
"ahora" 0.0644984054560873 0.0924072077622055 0.109091810676121 0.147291593387267 0.0909280342495596 0.0579241194035813 0.152563613578162 0.107459478821528 0.115819190450181 0.0686245675951991 0.0835142809420411 0.100940844855826 0.0857200484066156 0.0814051786217477 0.0735835172921266 0.0563631239716003 0.0586823945388232 0.0982481995140223 0.103604730091815 0.0508922039505073 0.0195790504160548 0.0377579338858578 0.0734234733458938 0.0563387034906022
"aunque" 0.0537486712134061 0.050053904204528 0.0371903900032232 0.0747449876890608 0.0303093447498532 0.0359529016987746 0.0708331063041465 0.10634010925047 0.0700837714940017 0.0728260717336807 0.0811281586294113 0.106654477583514 0.0151270673658733 0.0344406524938163 0.043284421936545 0.0854537686021036 0.11142226811169 0.103511495916559 0.0785966917937909 0.0636152549381342 0.0489476260401371 0.175574392569239 0.202260888839632 0.16542002301496
"antes" 0.0716648949512081 0.0731557061450793 0.0768601393399945 0.0912328526204713 0.0928223682964254 0.10286524652705 0.0653844058192121 0.0873108265424913 0.072716025822415 0.0854305841491254 0.075162852847837 0.093322667885575 0.0252117789431222 0.0563574313535176 0.034627537549236 0.0727266115762584 0.108451007628711 0.0859671745747695 0.080978409726936 0.0922421196602945 0.0881057268722467 0.0962827314089373 0.0858916103291588 0.0887034906022248
"ver" 0.096747608184131 0.0943323579239181 0.0520665460045124 0.113216672529019 0.0985053704370229 0.10286524652705 0.0762818067890808 0.0794752395450882 0.0917998697034107 0.102236600703052 0.131236727194636 0.0876090351578867 0.0352964905203711 0.0500954945364601 0.034627537549236 0.0609085371951164 0.086909369127118 0.0631595568304429 0.0547795124623391 0.0826998314195744 0.0587371512481645 0.0585247975230795 0.0664967305774133 0.0563387034906022
"tal" 0.0644984054560873 0.0539042045279532 0.0867775766741874 0.0945304256067534 0.0833506980620963 0.0529306608343071 0.12532011115349 0.105220739679413 0.0802837570166029 0.120443118636472 0.0894795867236155 0.102845389098389 0.00504235578862445 0.0500954945364601 0.0562697485175086 0.0999990909173553 0.0482829828483989 0.0543873961595481 0.103604730091815 0.076338305925761 0.0750530265948768 0.113273801657573 0.0928183530976394 0.116273494438051
"hay" 0.106302927510959 0.0885569074387802 0.190910668683212 0.0494635947942314 0.0189433404686582 0.0349542099849198 0.136217512123359 0.0526103698397063 0.0776515026881897 0.0966345951850763 0.102603259443079 0.118081743038891 0.0352964905203711 0.090798083847334 0.0779119594857811 0.0772720247997745 0.0809668481611612 0.123687465459617 0.0905052814595168 0.0826998314195744 0.0620003263175069 0.0792916611603013 0.0761941704532861 0.0659282700421941
"eran" 0.0453877668024318 0.0365778530725397 0.0223142340019339 0.111018290538164 0.128814715186876 0.143811606795098 0.0762818067890808 0.125369391958449 0.109238554629148 0.0924330910465947 0.0584599966594288 0.0495181503066316 0.0302541347317467 0.0250477472682301 0.0692550750984721 0.0699993636421487 0.0661105457462692 0.0517557479582796 0.0547795124623391 0.0381691529628805 0.0717898515255343 0.0774037644660084 0.0623406849163249 0.0851074031453778
"padre" 0.0489710115499922 0.121284460187895 0.047107827337416 0.0604555047485051 0.0985053704370229 0.0878848708192268 0.0762818067890808 0.10634010925047 0.0440902600009213 0.0182065179334202 0.0131236727194636 0.0418999733363806 0.287414279951593 0.0688813049876327 0.034627537549236 0.162725793401878 0.053482688693611 0.131582410063423 0.00833601276600812 0.143134323610802 0.0358949257627672 0.0811795578545942 0.128837415493738 0.196586114307633
"iba" 0.0633039905402339 0.0404281533959649 0.034711030669675 0.0890344706296166 0.159124059936729 0.0619188862590007 0.0817305072740152 0.0996238918241246 0.1095675864202 0.0812290800106438 0.0429502016273354 0.0476136060640689 0.04538120209762 0.0500954945364601 0.0952257282603991 0.0654539504186326 0.0698246213499922 0.107020360184917 0.0619246662617746 0.117688221635548 0.0358949257627672 0.0641884876059582 0.0720381247921977 0.075517836593786
"habían" 0.0334436176438971 0.0385030032342523 0.0173555153348375 0.0879352796341892 0.117448710905681 0.165782824499905 0.0326922029096061 0.116414435389988 0.0987095373154954 0.0602215593182359 0.04652938509628 0.0171408981830648 0.0302541347317467 0.0407025893108739 0.0692550750984721 0.0663630330633358 0.072053066712226 0.0464924515557427 0.0250080382980244 0.054072966697414 0.0750530265948768 0.0925069380203515 0.0928183530976394 0.185797851937092
