"Bélico-social_CruzadosCausa-ne0020" "Bélico-social_FlordeSantidad-ne0017" "Bélico-social_GerifaltesAntano-ne0022" "Bélico-social_MediaNoche-ne0037" "Bélico-social_ResplandorHoguera-ne0021" "Esperpéntico_Baza-ne0036" "Esperpéntico_Corte-ne0033" "Esperpéntico_TiranoBanderas-ne0030" "Esperpéntico_Viva-ne0035" "Sonatas_SonataEstio-ne0014" "Sonatas_SonataInvierno-ne0016" "Sonatas_SonataOtono-ne0013" "Sonatas_SonataPrimavera-ne0015"
"sube" 0 0.0207125103562552 0 0 0.00790388871324692 0.00588385274677859 0.00265572507933979 0.00617042719924309 0.00682725896931147 0 0 0 0
"suspiros" 0 0.00517812758906379 0 0 0 0.0019612842489262 0.00663931269834947 0.00411361813282873 0.00113787649488525 0.00446448502165275 0.0124455507156192 0.0143815915627996 0.016044496737619
"susurro" 0 0 0 0 0.0118558330698704 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.0102408884539672 0 0 0.00958772770853308 0.00534816557920633
"taciturno" 0 0 0.0121881855854392 0 0 0.0137289897424834 0.00132786253966989 0.0123408543984862 0.00113787649488525 0.0089289700433055 0 0 0
"ten" 0 0 0.00812545705695945 0 0.0118558330698704 0.00588385274677859 0.00531145015867957 0.00822723626565746 0.00341362948465574 0 0.00414851690520639 0 0
"terraza" 0 0 0 0 0 0 0 0.00617042719924309 0 0 0 0.0335570469798658 0.0534816557920633
"tinta" 0.00455871626549964 0 0 0 0.00395194435662346 0.00588385274677859 0 0.00205680906641436 0.0159302709283934 0 0 0 0
"tito" 0 0 0 0 0 0 0.025229388253728 0 0.00113787649488525 0 0 0 0
"tomado" 0.00455871626549964 0 0.00406272852847973 0 0 0.00980642124463098 0.00531145015867957 0.00617042719924309 0.00682725896931147 0 0 0 0
"toquillón" 0 0 0 0 0 0.0372644007295977 0 0 0.00113787649488525 0 0 0 0
"tornaba" 0.0136761487964989 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0 0.00531145015867957 0.0102840453320718 0.00113787649488525 0.0089289700433055 0 0.00479386385426654 0
"trote" 0 0 0 0 0.00395194435662346 0 0.0146064879363688 0.00411361813282873 0.00455150597954098 0.00446448502165275 0 0.00479386385426654 0
"tuerta" 0 0 0 0 0 0 0.0239015257140581 0 0.00227575298977049 0 0 0 0
"tuerto" 0.00911743253099927 0 0 0 0 0 0.00265572507933979 0.00205680906641436 0.0170681474232787 0 0 0 0
"vaho" 0.00911743253099927 0 0 0.0435274658309393 0.00395194435662346 0 0.00531145015867957 0.00617042719924309 0.00113787649488525 0.00446448502165275 0.0124455507156192 0 0
"venda" 0 0 0 0.00870549316618786 0.00790388871324692 0.00392256849785239 0.00531145015867957 0.00205680906641436 0.00568938247442623 0 0.0207425845260319 0 0
"vii" 0.0182348650619985 0 0.0162509141139189 0 0.00790388871324692 0.0019612842489262 0 0 0.00568938247442623 0 0.0165940676208256 0 0
"virtudes" 0.00455871626549964 0 0 0 0.0118558330698704 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00341362948465574 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.0213926623168253
"vuestras" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0 0.00568938247442623 0 0.00829703381041278 0 0.0427853246336507
"zancas" 0 0 0 0 0 0.00392256849785239 0.00796717523801936 0.0123408543984862 0.00682725896931147 0 0 0 0
"abiertas" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0.0174109863323757 0 0 0.00265572507933979 0.00411361813282873 0.00341362948465574 0.0133934550649583 0.00414851690520639 0 0.016044496737619
"abren" 0 0 0 0.113171411160442 0.00395194435662346 0 0.00132786253966989 0.00205680906641436 0.00113787649488525 0 0.00829703381041278 0 0
"agitando" 0.0136761487964989 0.0103562551781276 0 0.00870549316618786 0.00395194435662346 0 0.00398358761900968 0.00822723626565746 0.00113787649488525 0.0089289700433055 0 0.00958772770853308 0
"andaluz" 0 0 0 0 0.00395194435662346 0.00980642124463098 0.00663931269834947 0.00411361813282873 0.00568938247442623 0.00446448502165275 0 0 0
"antecámara" 0 0 0 0 0 0 0.0106229003173591 0 0.00568938247442623 0 0 0 0.032088993475238
"atendía" 0.00455871626549964 0.0103562551781276 0.00406272852847973 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.0102840453320718 0.00341362948465574 0 0 0.00479386385426654 0.00534816557920633
"bandera" 0 0 0.00812545705695945 0 0.0158077774264938 0.00784513699570479 0 0.00617042719924309 0.00682725896931147 0 0 0 0
"baraja" 0 0 0 0 0 0 0.00531145015867957 0.0102840453320718 0.00227575298977049 0.017857940086611 0.0165940676208256 0 0
"bordón" 0 0.0517812758906379 0.0325018282278378 0 0 0 0 0 0 0.00446448502165275 0 0 0
"brisa" 0 0.0103562551781276 0 0.00870549316618786 0 0.0019612842489262 0 0.00617042719924309 0.00113787649488525 0.0312513951515693 0 0.00958772770853308 0.0106963311584127
"caballería" 0 0 0.0203136426423986 0.0435274658309393 0.0118558330698704 0.0019612842489262 0.00132786253966989 0.00205680906641436 0 0 0.0124455507156192 0 0
"cambió" 0 0 0.0121881855854392 0 0.0118558330698704 0.00588385274677859 0.00531145015867957 0.00617042719924309 0.00227575298977049 0.00446448502165275 0 0 0
"cañí" 0 0 0 0 0 0.00392256849785239 0.00929503777768925 0.00205680906641436 0.00910301195908196 0 0.00414851690520639 0 0
"cantaban" 0.00455871626549964 0.0207125103562552 0.00812545705695945 0 0.00395194435662346 0.00588385274677859 0.00265572507933979 0 0.00227575298977049 0.0089289700433055 0 0 0.0106963311584127
"ceremonia" 0.00455871626549964 0 0 0 0 0 0.00531145015867957 0.0102840453320718 0.00910301195908196 0 0 0.00479386385426654 0
"cernín" 0 0 0.0528154708702364 0 0.0197597217831173 0 0 0 0 0 0.00414851690520639 0 0
"césar" 0.00455871626549964 0 0 0 0 0.0019612842489262 0.00398358761900968 0 0.00455150597954098 0.0133934550649583 0.0207425845260319 0.00479386385426654 0.00534816557920633
"claras" 0.00455871626549964 0 0.00812545705695945 0.0348219726647515 0 0.0019612842489262 0.00132786253966989 0.00617042719924309 0.00455150597954098 0 0 0.00958772770853308 0.00534816557920633
"complot" 0 0 0 0 0 0.0215741267381882 0.00265572507933979 0.00411361813282873 0.00455150597954098 0 0 0 0
"comunidad" 0.0136761487964989 0 0 0 0 0.0019612842489262 0.00531145015867957 0.00205680906641436 0.00796513546419672 0.00446448502165275 0.00414851690520639 0 0.00534816557920633
"confidencias" 0 0 0.0162509141139189 0 0.00790388871324692 0.0019612842489262 0.00132786253966989 0.00617042719924309 0.00910301195908196 0 0 0 0
"confuso" 0.00911743253099927 0 0 0 0 0.0156902739914096 0.00398358761900968 0.00411361813282873 0.00227575298977049 0 0.00829703381041278 0 0
"conocer" 0 0 0.00406272852847973 0 0.00790388871324692 0.00980642124463098 0.00265572507933979 0.00411361813282873 0.00568938247442623 0 0.00829703381041278 0 0
"conversación" 0.00455871626549964 0 0 0 0 0.00980642124463098 0.00265572507933979 0.00411361813282873 0.00455150597954098 0 0.00829703381041278 0.00958772770853308 0.00534816557920633
"córdova" 0 0 0 0 0 0 0 0 0.0216196534028197 0 0 0 0
"corral" 0.00455871626549964 0.00517812758906379 0 0 0.00790388871324692 0 0.00398358761900968 0.00205680906641436 0.0125166414437377 0 0 0 0
"corren" 0 0 0 0.0783494384956908 0.00395194435662346 0.00392256849785239 0.00265572507933979 0.00205680906641436 0.00341362948465574 0.00446448502165275 0 0 0
"correo" 0 0 0 0 0.0237116661397408 0 0.00531145015867957 0 0.00568938247442623 0 0.00414851690520639 0 0.016044496737619
"corrían" 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0 0.0019612842489262 0.00265572507933979 0.00411361813282873 0.00455150597954098 0.00446448502165275 0.00414851690520639 0.00479386385426654 0.016044496737619
"cortina" 0.00455871626549964 0 0.00812545705695945 0.0174109863323757 0.00395194435662346 0 0 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0.00958772770853308 0.032088993475238
"cortó" 0 0 0 0 0 0.00392256849785239 0.0106229003173591 0.00411361813282873 0.00796513546419672 0 0 0 0
"crees" 0 0 0 0 0.00395194435662346 0.00392256849785239 0.0106229003173591 0 0.00113787649488525 0 0.0207425845260319 0.00958772770853308 0
"creí" 0 0 0 0 0 0.0019612842489262 0 0 0.00341362948465574 0.0089289700433055 0.0165940676208256 0.0239693192713327 0.0213926623168253
"cuarenta" 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0.0118558330698704 0.0156902739914096 0.00265572507933979 0 0.00227575298977049 0 0.00414851690520639 0 0
"cuentos" 0 0.0155343827671914 0.00406272852847973 0 0 0.0019612842489262 0.00796717523801936 0.00205680906641436 0.00227575298977049 0.00446448502165275 0.00829703381041278 0.00479386385426654 0.00534816557920633
"defensa" 0.00911743253099927 0 0 0 0.00395194435662346 0.00980642124463098 0.00531145015867957 0.00617042719924309 0.00341362948465574 0.00446448502165275 0 0 0
"dejan" 0 0 0.00406272852847973 0.0261164794985636 0.00395194435662346 0 0.00796717523801936 0.00617042719924309 0.00341362948465574 0.0089289700433055 0 0 0
"desdeñosa" 0.00455871626549964 0 0 0 0 0.00588385274677859 0.00796717523801936 0.00205680906641436 0.00113787649488525 0.0089289700433055 0.00414851690520639 0.00479386385426654 0.016044496737619
"destinos" 0 0 0 0.0174109863323757 0 0.00980642124463098 0.00531145015867957 0.0102840453320718 0.00341362948465574 0 0 0 0
"deuda" 0.00455871626549964 0 0 0 0 0.0019612842489262 0.00132786253966989 0.0164544725313149 0.00568938247442623 0.0089289700433055 0.00414851690520639 0 0
"di" 0.00455871626549964 0 0.00406272852847973 0 0.00395194435662346 0.00392256849785239 0.00398358761900968 0.00411361813282873 0 0.00446448502165275 0.0124455507156192 0.0143815915627996 0.0106963311584127
"elementos" 0 0 0 0 0 0.0117677054935572 0.00265572507933979 0.00617042719924309 0.00910301195908196 0 0 0 0
"entera" 0.00455871626549964 0.00517812758906379 0.0162509141139189 0 0.0118558330698704 0.00392256849785239 0.00132786253966989 0.00205680906641436 0.00455150597954098 0 0.00414851690520639 0 0.00534816557920633
"escribir" 0 0 0 0 0 0.0019612842489262 0.00663931269834947 0.00205680906641436 0.00568938247442623 0 0.00414851690520639 0.00479386385426654 0.0267408278960317
"escuela" 0 0 0.00812545705695945 0 0.00395194435662346 0.00588385274677859 0.00531145015867957 0.00617042719924309 0.00455150597954098 0 0.00414851690520639 0 0.00534816557920633
"estará" 0 0 0 0 0.00790388871324692 0.00392256849785239 0.00398358761900968 0.00411361813282873 0.0102408884539672 0.00446448502165275 0 0 0
"estella" 0 0 0.0365645567563175 0 0 0 0 0 0 0 0.0414851690520639 0 0
"europa" 0 0 0 0 0 0.00392256849785239 0.00398358761900968 0.0123408543984862 0.00796513546419672 0.00446448502165275 0 0 0
"faltan" 0 0 0 0 0 0.0137289897424834 0.00398358761900968 0.00411361813282873 0.00796513546419672 0 0 0 0
"fantasía" 0 0.00517812758906379 0.00406272852847973 0 0 0.0117677054935572 0.00531145015867957 0.00205680906641436 0.00113787649488525 0.0223224251082638 0 0 0
"feo" 0 0 0 0 0 0.00392256849785239 0.0172622130157086 0.00205680906641436 0.00227575298977049 0 0.00414851690520639 0 0
"firma" 0.00455871626549964 0 0 0 0 0.00588385274677859 0.00531145015867957 0.00205680906641436 0.0113787649488525 0 0 0 0
"fracaso" 0 0 0 0 0 0.0254966952360406 0 0.00411361813282873 0.00455150597954098 0 0 0 0
"fuesen" 0.00455871626549964 0.0103562551781276 0.00812545705695945 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0 0.00341362948465574 0 0.00414851690520639 0.0143815915627996 0.0106963311584127
"galope" 0.00455871626549964 0 0 0.0261164794985636 0 0 0 0.00205680906641436 0 0.035715880173222 0.0124455507156192 0.00958772770853308 0.00534816557920633
"gentil" 0 0.00517812758906379 0 0 0 0.0019612842489262 0 0.00205680906641436 0.00113787649488525 0.0312513951515693 0.00829703381041278 0.0143815915627996 0.016044496737619
"gibraltar" 0 0 0 0 0 0.0313805479828191 0 0 0.00341362948465574 0 0 0 0
"heridos" 0.00455871626549964 0 0 0.0696439453295029 0.0276636104963642 0 0 0 0 0 0.0124455507156192 0 0
"hermosa" 0 0.00517812758906379 0.00812545705695945 0 0.0118558330698704 0.0019612842489262 0.00265572507933979 0 0.00227575298977049 0.0089289700433055 0.00829703381041278 0.00479386385426654 0.016044496737619
"hocico" 0 0.0155343827671914 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.00392256849785239 0.00531145015867957 0.0123408543984862 0 0 0 0 0
"imagen" 0.00911743253099927 0 0.00406272852847973 0 0 0.00588385274677859 0.00531145015867957 0.00617042719924309 0.00227575298977049 0.00446448502165275 0 0.00958772770853308 0.00534816557920633
"indudable" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00531145015867957 0.00411361813282873 0.0102408884539672 0.00446448502165275 0 0 0.00534816557920633
"invierno" 0.00455871626549964 0.0310687655343828 0 0 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00113787649488525 0 0.0165940676208256 0.00958772770853308 0
"jovial" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0.00870549316618786 0.00395194435662346 0.0117677054935572 0.00132786253966989 0.00617042719924309 0 0 0.0165940676208256 0 0
"ladrones" 0.0319110138584974 0.00517812758906379 0 0 0.00790388871324692 0 0.00132786253966989 0.00411361813282873 0.00455150597954098 0.00446448502165275 0 0.00479386385426654 0
"lantañón" 0.0182348650619985 0 0 0 0 0 0 0 0 0 0 0.0719079578139981 0
"limosna" 0.00455871626549964 0.0310687655343828 0 0 0.00790388871324692 0 0.00663931269834947 0 0.00227575298977049 0.00446448502165275 0 0 0.0106963311584127
"llevar" 0.00455871626549964 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00395194435662346 0.00392256849785239 0.00398358761900968 0.00205680906641436 0.00341362948465574 0.00446448502165275 0 0 0.016044496737619
"magnífico" 0.00455871626549964 0 0 0 0 0.0117677054935572 0.00265572507933979 0.00205680906641436 0.00113787649488525 0.00446448502165275 0.00829703381041278 0.0239693192713327 0
"maíz" 0.00911743253099927 0.0414250207125104 0.00812545705695945 0 0.0158077774264938 0 0 0.00411361813282873 0 0 0.00414851690520639 0 0
"marineros" 0.050145878920496 0 0 0.0261164794985636 0 0 0 0 0.00227575298977049 0.0133934550649583 0 0 0
"marte" 0 0 0 0 0 0.0156902739914096 0 0.00411361813282873 0.0102408884539672 0 0 0 0
"mata" 0 0 0 0.00870549316618786 0 0.0117677054935572 0.00796717523801936 0.00205680906641436 0.00455150597954098 0.00446448502165275 0 0 0
"metido" 0 0 0.00406272852847973 0.00870549316618786 0 0.00784513699570479 0.00663931269834947 0.00205680906641436 0.00796513546419672 0 0 0 0
"míster" 0.0227935813274982 0 0 0 0 0.0215741267381882 0 0.00617042719924309 0 0 0 0 0
"montaña" 0.00911743253099927 0.0517812758906379 0.00812545705695945 0.00870549316618786 0 0 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0 0 0
"moral" 0.00455871626549964 0 0 0 0 0.0137289897424834 0.00132786253966989 0.00822723626565746 0.00568938247442623 0.00446448502165275 0 0 0
"mozas" 0.00911743253099927 0.025890637945319 0.0162509141139189 0 0.00790388871324692 0 0.00398358761900968 0 0.00341362948465574 0 0 0 0
"murmullos" 0.00455871626549964 0.0103562551781276 0 0 0 0.00392256849785239 0.00132786253966989 0.00617042719924309 0.00682725896931147 0.017857940086611 0 0 0
"novela" 0 0 0 0 0 0.0215741267381882 0.00132786253966989 0.00411361813282873 0.00568938247442623 0 0 0 0
"nuevos" 0 0.0103562551781276 0.0121881855854392 0.00870549316618786 0 0.0117677054935572 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0.0124455507156192 0 0
"olvido" 0.00455871626549964 0 0.00406272852847973 0.00870549316618786 0.00395194435662346 0.00392256849785239 0.00132786253966989 0 0.00341362948465574 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.0106963311584127
"pacto" 0 0 0 0 0.00395194435662346 0.00784513699570479 0.00398358761900968 0.00411361813282873 0.0102408884539672 0 0 0 0
"paquita" 0 0 0.0203136426423986 0 0 0 0 0 0.0159302709283934 0 0 0 0
"pensaba" 0 0.0103562551781276 0.0162509141139189 0 0.00395194435662346 0 0 0.00617042719924309 0.00341362948465574 0.00446448502165275 0.00414851690520639 0.0143815915627996 0.00534816557920633
"permiso" 0.00911743253099927 0 0.00406272852847973 0 0.0118558330698704 0.00392256849785239 0.00398358761900968 0.00411361813282873 0.00113787649488525 0 0.00829703381041278 0 0.016044496737619
"pestaña" 0 0 0 0 0 0.00588385274677859 0.00796717523801936 0 0.0113787649488525 0 0 0 0
"petulante" 0 0 0 0 0 0.00784513699570479 0.00531145015867957 0.0102840453320718 0.00682725896931147 0 0 0 0
"pierde" 0 0 0.00406272852847973 0 0 0.00784513699570479 0.00796717523801936 0 0.00796513546419672 0.00446448502165275 0 0 0
"pierna" 0.00911743253099927 0 0 0 0.00790388871324692 0 0.00663931269834947 0.00205680906641436 0.00682725896931147 0 0.0124455507156192 0 0
"populares" 0 0 0 0 0 0.00588385274677859 0.00929503777768925 0.00822723626565746 0.00568938247442623 0 0 0 0
"prelado" 0 0 0 0 0 0 0 0 0.00341362948465574 0 0.0331881352416511 0.00479386385426654 0.0374371590544443
"prensa" 0 0 0 0 0 0.0019612842489262 0.0106229003173591 0.00411361813282873 0.00910301195908196 0 0 0 0
"programa" 0 0 0 0 0 0.0117677054935572 0 0.00822723626565746 0.0102408884539672 0 0 0 0
"propósitos" 0 0 0 0 0 0.0176515582403358 0.00132786253966989 0.00411361813282873 0.00796513546419672 0 0 0 0
"público" 0 0 0 0 0 0 0.00398358761900968 0.0185112815977293 0.00796513546419672 0 0 0 0
"puerto" 0 0 0.00406272852847973 0 0 0.0117677054935572 0 0.00822723626565746 0.00682725896931147 0.0089289700433055 0 0 0
"pusieron" 0.00911743253099927 0 0 0 0.0276636104963642 0.0019612842489262 0.00132786253966989 0.00205680906641436 0.00455150597954098 0 0.00829703381041278 0.00479386385426654 0
"quedar" 0 0.0103562551781276 0.00406272852847973 0.00870549316618786 0.00790388871324692 0.00392256849785239 0.00265572507933979 0.00205680906641436 0.00455150597954098 0 0.00414851690520639 0.0143815915627996 0
"rancho" 0 0 0.0121881855854392 0 0.0158077774264938 0.0019612842489262 0.00265572507933979 0.0123408543984862 0.00227575298977049 0 0.00414851690520639 0 0
"replicó" 0.0136761487964989 0 0.0284390996993581 0 0.00790388871324692 0 0.00265572507933979 0.00205680906641436 0.00113787649488525 0 0.00414851690520639 0.00479386385426654 0.00534816557920633
"retirada" 0 0 0.0203136426423986 0.00870549316618786 0.0118558330698704 0.0019612842489262 0.00132786253966989 0.00411361813282873 0.00113787649488525 0.0089289700433055 0 0.0143815915627996 0
"retrato" 0 0 0 0 0.0118558330698704 0.00392256849785239 0.00663931269834947 0 0.00568938247442623 0.00446448502165275 0.00414851690520639 0 0.0106963311584127
